;;;;;;;;;;;;;;x
SUA_absolute_monarchy;Kingdom of Swaziland;;;;;;;;;;;;x;
SUA_prussian_constitutionalism;Kingdom of Swaziland;;;;;;;;;;;;x;
SUA_hms_government;Kingdom of Swaziland;;;;;;;;;;;;x;
SUA_democracy;Republic of Swaziland;;;;;;;;;;;;x;
SUA_bourgeois_dictatorship;Republic of Swaziland;;;;;;;;;;;;;x;
SUA_presidential_dictatorship;Republic of Swaziland;;;;;;;;;;;;x;
SUA_fascist_dictatorship;State of of Swaziland;;;;;;;;;;;;x;
SUA_proletarian_dictatorship;United Republic of Swaziland;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SUD_absolute_monarchy;Sultanate of the Sudan;;;;;;;;;;;;x;
SUD_prussian_constitutionalism;Sultanate of the Sudan;;;;;;;;;;;;x;
SUD_hms_government;Kingdom of the Sudan;;;;;;;;;;;;x;
SUD_democracy;Republic of the Sudan;;;;;;;;;;;;x;
SUD_bourgeois_dictatorship;Republic of the Sudan;;;;;;;;;;;;;x;
SUD_presidential_dictatorship;Republic of the Sudan;;;;;;;;;;;;x;
SUD_fascist_dictatorship;Republic of the Sudan;;;;;;;;;;;;x;
SUD_proletarian_dictatorship;People's Republic of the Sudan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
TOO_absolute_monarchy;Kingdom of Fouta Tooro;;;;;;;;;;;;x;
TOO_prussian_constitutionalism;Kingdom of Fouta Tooro;;;;;;;;;;;;x;
TOO_hms_government;Kingdom of Fouta Tooro;;;;;;;;;;;;x;
TOO_democracy;Republic of Fouta Tooro;;;;;;;;;;;;x;
TOO_bourgeois_dictatorship;Republic of Fouta Tooro;;;;;;;;;;;;;x;
TOO_presidential_dictatorship;Republic of Fouta Tooro;;;;;;;;;;;;x;
TOO_fascist_dictatorship;Republic of Fouta Tooro;;;;;;;;;;;;x;
TOO_proletarian_dictatorship;People's Republic of Fouta Tooro;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
TOU_absolute_monarchy;Kingdom of Toucouleur;;;;;;;;;;;;x;
TOU_prussian_constitutionalism;Kingdom of Toucouleur;;;;;;;;;;;;x;
TOU_hms_government;Kingdom of Toucouleur;;;;;;;;;;;;x;
TOU_democracy;Republic of Toucouleur;;;;;;;;;;;;x;
TOU_bourgeois_dictatorship;Republic of Toucouleur;;;;;;;;;;;;;x;
TOU_presidential_dictatorship;Republic of Toucouleur;;;;;;;;;;;;x;
TOU_fascist_dictatorship;National Republic of Toucouleur;;;;;;;;;;;;x;
TOU_proletarian_dictatorship;People's Republic of Toucouleur;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
TSW_absolute_monarchy;Kingdom of Botswana;;;;;;;;;;;;x;
TSW_prussian_constitutionalism;Kingdom of Botswana;;;;;;;;;;;;x;
TSW_hms_government;Kingdom of Botswana;;;;;;;;;;;;x;
TSW_democracy;Republic of Botswana;;;;;;;;;;;;x;
TSW_bourgeois_dictatorship;Republic of Botswana;;;;;;;;;;;;;x;
TSW_presidential_dictatorship;Republic of Botswana;;;;;;;;;;;;x;
TSW_fascist_dictatorship;Social Republic of Botswana;;;;;;;;;;;;x;
TSW_proletarian_dictatorship;People's Republic of Botswana;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
TSW_absolute_monarchy;Empire of the Ouaddai;;;;;;;;;;;;x;
TSW_prussian_constitutionalism;Empire of the Ouaddai;;;;;;;;;;;;x;
TSW_hms_government;Kingdom of the Ouaddai;;;;;;;;;;;;x;
TSW_democracy;Republic of the Ouaddai;;;;;;;;;;;;x;
TSW_bourgeois_dictatorship;Republic of the Ouaddai;;;;;;;;;;;;;x;
TSW_presidential_dictatorship;Republic of the Ouaddai;;;;;;;;;;;;x;
TSW_fascist_dictatorship;Social Republic of the Ouaddai;;;;;;;;;;;;x;
TSW_proletarian_dictatorship;Worker's Republic of the Ouaddai;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
WRI_absolute_monarchy;Kingdom of Warri;;;;;;;;;;;;x;
WRI_prussian_constitutionalism;Kingdom of Warri;;;;;;;;;;;;x;
WRI_hms_government;Kingdom of Warri;;;;;;;;;;;;x;
WRI_democracy;Republic of Warri;;;;;;;;;;;;x;
WRI_bourgeois_dictatorship;Republic of Warri;;;;;;;;;;;;;x;
WRI_presidential_dictatorship;Republic of Warri;;;;;;;;;;;;x;
WRI_fascist_dictatorship;National Republic of Warri;;;;;;;;;;;;x;
WRI_proletarian_dictatorship;Democratic Republic of Warri;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
WOL_absolute_monarchy;Empire of Jolof;;;;;;;;;;;;x;
WOL_prussian_constitutionalism;Empire of Jolof;;;;;;;;;;;;x;
WOL_hms_government;Kingdom of Jolof;;;;;;;;;;;;x;
WOL_democracy;Republic of Wolof;;;;;;;;;;;;x;
WOL_bourgeois_dictatorship;Republic of Wolof;;;;;;;;;;;;;x;
WOL_presidential_dictatorship;Republic of Wolof;;;;;;;;;;;;x;
WOL_fascist_dictatorship;National Republic of Wolof;;;;;;;;;;;;x;
WOL_proletarian_dictatorship;Democratic Republic of Wolof;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
XHO_absolute_monarchy;Kingdom of Xhosa;;;;;;;;;;;;x;
XHO_prussian_constitutionalism;Kingdom of Xhosa;;;;;;;;;;;;x;
XHO_hms_government;Kingdom of Xhosa;;;;;;;;;;;;x;
XHO_democracy;Republic of Xhosa;;;;;;;;;;;;x;
XHO_bourgeois_dictatorship;Republic of Xhosa;;;;;;;;;;;;;x;
XHO_presidential_dictatorship;Republic of Xhosa;;;;;;;;;;;;x;
XHO_fascist_dictatorship;Republic of Xhosa;;;;;;;;;;;;x;
XHO_proletarian_dictatorship;Socialist Republic of Xhosa;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
ASM_absolute_monarchy;Kingdom of Assam;;;;;;;;;;;;x;
ASM_prussian_constitutionalism;Kingdom of Assam;;;;;;;;;;;;x;
ASM_hms_government;Kingdom of Assam;;;;;;;;;;;;x;
ASM_democracy;Republic of Assam;;;;;;;;;;;;x;
ASM_bourgeois_dictatorship;Republic of Assam;;;;;;;;;;;;;x;
ASM_presidential_dictatorship;Republic of Assam;;;;;;;;;;;;x;
ASM_fascist_dictatorship;Republic of Assam;;;;;;;;;;;;x;
ASM_proletarian_dictatorship;People's Republic of Assam;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
BIH_absolute_monarchy;Princely State of Bihar;;;;;;;;;;;;x;
BIH_prussian_constitutionalism;Princely State of Bihar;;;;;;;;;;;;x;
BIH_hms_government;Princely State of Bihar;;;;;;;;;;;;x;
BIH_democracy;Republic of Bihar;;;;;;;;;;;;x;
BIH_bourgeois_dictatorship;Republic of Bihar;;;;;;;;;;;;;x;
BIH_presidential_dictatorship;Republic of Bihar;;;;;;;;;;;;x;
BIH_fascist_dictatorship;Republic of Bihar;;;;;;;;;;;;x;
BIH_proletarian_dictatorship;People's Republic of Bihar;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
BLC_absolute_monarchy;Kingdom of Baluchistan;;;;;;;;;;;;x;
BLC_prussian_constitutionalism;Kingdom of Baluchistan;;;;;;;;;;;;x;
BLC_hms_government;Kingdom of Baluchistan;;;;;;;;;;;;x;
BLC_democracy;Republic of Baluchistan;;;;;;;;;;;;x;
BLC_bourgeois_dictatorship;Islamic Republic of Baluchistan;;;;;;;;;;;;;x;
BLC_presidential_dictatorship;Republic of Baluchistan;;;;;;;;;;;;x;
BLC_fascist_dictatorship;Republic of Baluchistan;;;;;;;;;;;;x;
BLC_proletarian_dictatorship;People's Republic of Baluchistan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
BNG_absolute_monarchy;Kingdom of Bengal;;;;;;;;;;;;x;
BNG_prussian_constitutionalism;Kingdom of Bengal;;;;;;;;;;;;x;
BNG_hms_government;Kingdom of Bengal;;;;;;;;;;;;x;
BNG_democracy;People's Republic of Bangladesh;;;;;;;;;;;;x;
BNG_bourgeois_dictatorship;Islamic Republic of Bangladesh;;;;;;;;;;;;;x;
BNG_presidential_dictatorship;Unitary Republic of Bangladesh;;;;;;;;;;;;x;
BNG_fascist_dictatorship;Nationalist Republic of Bangladesh;;;;;;;;;;;;x;
BNG_proletarian_dictatorship;People's Republic of Bangladesh;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
RAJ_absolute_monarchy;Princely State of Rajputana;;;;;;;;;;;;x;
RAJ_prussian_constitutionalism;Princely State of Rajputana;;;;;;;;;;;;x;
RAJ_hms_government;Princely State of Rajputana;;;;;;;;;;;;x;
RAJ_democracy;Republic of Rajputana;;;;;;;;;;;;x;
RAJ_bourgeois_dictatorship;Republic of Rajputana;;;;;;;;;;;;;x;
RAJ_presidential_dictatorship;Republic of Rajputana;;;;;;;;;;;;x;
RAJ_fascist_dictatorship;Republic of Rajputana;;;;;;;;;;;;x;
RAJ_proletarian_dictatorship;People's Republic of Rajputana;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SRI_absolute_monarchy;Kingdom of Sri Lanka;;;;;;;;;;;;x;
SRI_prussian_constitutionalism;Kingdom of Sri Lanka;;;;;;;;;;;;x;
SRI_hms_government;Kingdom of Sri Lanka;;;;;;;;;;;;x;
SRI_democracy;Republic of Sri Lanka;;;;;;;;;;;;x;
SRI_bourgeois_dictatorship;Democratic Republic of Sri Lanka;;;;;;;;;;;;;x;
SRI_presidential_dictatorship;Republic of Sri Lanka;;;;;;;;;;;;x;
SRI_fascist_dictatorship;National Republic of Sri Lanka;;;;;;;;;;;;x;
SRI_proletarian_dictatorship;Democratic Socialist Republic of Sri Lanka;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
ARB_absolute_monarchy;Kingdom of Saudi Arabia;;;;;;;;;;;;x;
ARB_prussian_constitutionalism;Kingdom of Saudi Arabia;;;;;;;;;;;;x;
ARB_hms_government;Kingdom of Saudi Arabia;;;;;;;;;;;;x;
ARB_democracy;Republic of Arabia;;;;;;;;;;;;x;
ARB_bourgeois_dictatorship;Islamic Republic of Arabia;;;;;;;;;;;;;x;
ARB_presidential_dictatorship;Republic of Arabia;;;;;;;;;;;;x;
ARB_fascist_dictatorship;National Republic of Arabia;;;;;;;;;;;;x;
ARB_proletarian_dictatorship;Democratic Republic of Republic of Arabia;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
ASR_absolute_monarchy;Emirate of Asir;;;;;;;;;;;;x;
ASR_prussian_constitutionalism;Emirate of Asir;;;;;;;;;;;;x;
ASR_hms_government;Emirate of Asir;;;;;;;;;;;;x;
ASR_democracy;Republic of Asir;;;;;;;;;;;;x;
ASR_bourgeois_dictatorship;Islamic Republic of Asir;;;;;;;;;;;;;x;
ASR_presidential_dictatorship;Republic of Asir;;;;;;;;;;;;x;
ASR_fascist_dictatorship;National Republic of Asir;;;;;;;;;;;;x;
ASR_proletarian_dictatorship;Democratic Republic of Asir;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
DAG_absolute_monarchy;Emirate of Dagestan;;;;;;;;;;;;x;
DAG_prussian_constitutionalism;Emirate of Dagestan;;;;;;;;;;;;x;
DAG_hms_government;Emirate of Dagestan;;;;;;;;;;;;x;
DAG_democracy;Republic of Dagestan;;;;;;;;;;;;x;
DAG_bourgeois_dictatorship;Islamic Republic of Dagestan;;;;;;;;;;;;;x;
DAG_presidential_dictatorship;Republic of Dagestan;;;;;;;;;;;;x;
DAG_fascist_dictatorship;National Republic of Dagestan;;;;;;;;;;;;x;
DAG_proletarian_dictatorship;Socialist Republic of Dagestan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
DUR_absolute_monarchy;Durrani Empire;;;;;;;;;;;;x;
DUR_prussian_constitutionalism;Durrani Empire;;;;;;;;;;;;x;
DUR_hms_government;Durrani Empire;;;;;;;;;;;;x;
DUR_democracy;Pashtun Republic;;;;;;;;;;;;x;
DUR_bourgeois_dictatorship;Islamic Republic of Pashtunistan;;;;;;;;;;;;;x;
DUR_presidential_dictatorship;Republic of Pashtunistan;;;;;;;;;;;;x;
DUR_fascist_dictatorship;Durrani Union of the Pashtuns;;;;;;;;;;;;x;
DUR_proletarian_dictatorship;People's Republic of Pashtunistan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
KYR_absolute_monarchy;Kingdom of Kyrgyzstan;;;;;;;;;;;;x;
KYR_prussian_constitutionalism;Kingdom of Kyrgyzstan;;;;;;;;;;;;x;
KYR_hms_government;Kingdom of Kyrgyzstan;;;;;;;;;;;;x;
KYR_democracy;Republic of Kyrgyzstan;;;;;;;;;;;;x;
KYR_bourgeois_dictatorship;Republic of the Durrani;;;;;;;;;;;;;x;
KYR_presidential_dictatorship;Republic of Kyrgyzstan;;;;;;;;;;;;x;
KYR_fascist_dictatorship;Republic of Kyrgyzstan;;;;;;;;;;;;x;
KYR_proletarian_dictatorship;Socialist Republic of Kyrgyzstan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
TAJ_absolute_monarchy;Kingdom of Tajikistan;;;;;;;;;;;;x;
TAJ_prussian_constitutionalism;Kingdom of Tajikistan;;;;;;;;;;;;x;
TAJ_hms_government;Kingdom of Tajikistan;;;;;;;;;;;;x;
TAJ_democracy;Republic of Tajikistan;;;;;;;;;;;;x;
TAJ_bourgeois_dictatorship;Republic of Tajikistan;;;;;;;;;;;;;x;
TAJ_presidential_dictatorship;Republic of Tajikistan;;;;;;;;;;;;x;
TAJ_fascist_dictatorship;Nationalist Republic of Tajikistan;;;;;;;;;;;;x;
TAJ_proletarian_dictatorship;Socialist Republic of Tajikistan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
TAJ_absolute_monarchy;Kingdom of Turkmenistan;;;;;;;;;;;;x;
TAJ_prussian_constitutionalism;Kingdom of Turkmenistan;;;;;;;;;;;;x;
TAJ_hms_government;Kingdom of Turkmenistan;;;;;;;;;;;;x;
TAJ_democracy;Republic of Turkmenistan;;;;;;;;;;;;x;
TAJ_bourgeois_dictatorship;Republic of Turkmenistan;;;;;;;;;;;;;x;
TAJ_presidential_dictatorship;Republic of Turkmenistan;;;;;;;;;;;;x;
TAJ_fascist_dictatorship;Nationalist Republic of Turkmenistan;;;;;;;;;;;;x;
TAJ_proletarian_dictatorship;Socialist Republic of Turkmenistan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
TKS_absolute_monarchy;Empire of Turkestan;;;;;;;;;;;;x;
TKS_prussian_constitutionalism;Empire of Turkestan;;;;;;;;;;;;x;
TKS_hms_government;Kingdom of Turkestan;;;;;;;;;;;;x;
TKS_democracy;Republic of Turkestan;;;;;;;;;;;;x;
TKS_bourgeois_dictatorship;Republic of Turkestan;;;;;;;;;;;;;x;
TKS_presidential_dictatorship;Republic of Turkestan;;;;;;;;;;;;x;
TKS_fascist_dictatorship;Nationalist Republic of Turkestan;;;;;;;;;;;;x;
TKS_proletarian_dictatorship;Socialist Republic of Turkestan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
UYG_absolute_monarchy;Kingdom of Uyghurstan;;;;;;;;;;;;x;
UYG_prussian_constitutionalism;Kingdom of Uyghurstan;;;;;;;;;;;;x;
UYG_hms_government;Kingdom of Uyghurstan;;;;;;;;;;;;x;
UYG_democracy;Republic of East Turkestan;;;;;;;;;;;;x;
UYG_bourgeois_dictatorship;Republic of East Turkestan;;;;;;;;;;;;;x;
UYG_presidential_dictatorship;Republic of East Turkestan;;;;;;;;;;;;x;
UYG_fascist_dictatorship;Uyghur Republic of East Turkestan;;;;;;;;;;;;x;
UYG_proletarian_dictatorship;Socialist Republic of East Turkestan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
UZB_absolute_monarchy;Kingdom of Uzbekistan;;;;;;;;;;;;x;
UZB_prussian_constitutionalism;Kingdom of Uzbekistan;;;;;;;;;;;;x;
UZB_hms_government;Kingdom of Uzbekistan;;;;;;;;;;;;x;
UZB_democracy;Republic of Uzbekistan;;;;;;;;;;;;x;
UZB_bourgeois_dictatorship;Islamic Republic of Uzbekistan;;;;;;;;;;;;;x;
UZB_presidential_dictatorship;Republic of Uzbekistan;;;;;;;;;;;;x;
UZB_fascist_dictatorship;Republic of Uzbekistan;;;;;;;;;;;;x;
UZB_proletarian_dictatorship;Socialist Republic of Uzbekistan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
AKH_absolute_monarchy;Kingdom of Astrakhan;;;;;;;;;;;;x;
AKH_prussian_constitutionalism;Kingdom of Astrakhan;;;;;;;;;;;;x;
AKH_hms_government;Kingdom of Astrakhan;;;;;;;;;;;;x;
AKH_democracy;Republic of Astrakhan;;;;;;;;;;;;x;
AKH_bourgeois_dictatorship;Republic of Astrakhan;;;;;;;;;;;;;x;
AKH_presidential_dictatorship;Republic of Astrakhan;;;;;;;;;;;;x;
AKH_fascist_dictatorship;Unitary Republic of Astrakhan;;;;;;;;;;;;x;
AKH_proletarian_dictatorship;Socialist Republic of Astrakhan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
ALT_absolute_monarchy;Kingdom of the Altai;;;;;;;;;;;;x;
ALT_prussian_constitutionalism;Kingdom of the Altai;;;;;;;;;;;;x;
ALT_hms_government;Kingdom of the Altai;;;;;;;;;;;;x;
ALT_democracy;Republic of the Altai;;;;;;;;;;;;x;
ALT_bourgeois_dictatorship;Republic of the Altai;;;;;;;;;;;;;x;
ALT_presidential_dictatorship;Republic of the Altai;;;;;;;;;;;;x;
ALT_fascist_dictatorship;Unitary Republic of the Altai;;;;;;;;;;;;x;
ALT_proletarian_dictatorship;Socialist Republic of the Altai;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
DON_absolute_monarchy;Kingdom of Cossackia;;;;;;;;;;;;x;
DON_prussian_constitutionalism;Kingdom of Cossackia;;;;;;;;;;;;x;
DON_hms_government;Kingdom of Cossackia;;;;;;;;;;;;x;
DON_democracy;Republic of Cossackia;;;;;;;;;;;;x;
DON_bourgeois_dictatorship;Republic of Cossackia;;;;;;;;;;;;;x;
DON_presidential_dictatorship;Republic of Cossackia;;;;;;;;;;;;x;
DON_fascist_dictatorship;Unitary Republic of Cossackia;;;;;;;;;;;;x;
DON_proletarian_dictatorship;Socialist Republic of Cossackia;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
IZH_absolute_monarchy;Duchy of Ingria;;;;;;;;;;;;x;
IZH_prussian_constitutionalism;Duchy of Ingria;;;;;;;;;;;;x;
IZH_hms_government;Duchy of Ingria;;;;;;;;;;;;x;
IZH_democracy;Republic of Ingria;;;;;;;;;;;;x;
IZH_bourgeois_dictatorship;Republic of Ingria;;;;;;;;;;;;;x;
IZH_presidential_dictatorship;Republic of Ingria;;;;;;;;;;;;x;
IZH_fascist_dictatorship;Republic of Ingria;;;;;;;;;;;;x;
IZH_proletarian_dictatorship;Socialist Republic of Ingria;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
KAZ_absolute_monarchy;Khanate of Kazakhstan;;;;;;;;;;;;x;
KAZ_prussian_constitutionalism;Khanate of Kazakhstan;;;;;;;;;;;;x;
KAZ_hms_government;Kingdom of Kazakhstan;;;;;;;;;;;;x;
KAZ_democracy;Republic of Kazakhstan;;;;;;;;;;;;x;
KAZ_bourgeois_dictatorship;Glorious Nation of Kazakhstan;;;;;;;;;;;;;x;
KAZ_presidential_dictatorship;Republic of Kazakhstan;;;;;;;;;;;;x;
KAZ_fascist_dictatorship;Republic of Kazakhstan;;;;;;;;;;;;x;
KAZ_proletarian_dictatorship;Kazakh Soviet Socialist Republic;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
KAM_absolute_monarchy;Kingdom of Kamchatka;;;;;;;;;;;;x;
KAM_prussian_constitutionalism;Kingdom of Kamchatka;;;;;;;;;;;;x;
KAM_hms_government;Kingdom of Kamchatka;;;;;;;;;;;;x;
KAM_democracy;Republic of Kamchatka;;;;;;;;;;;;x;
KAM_bourgeois_dictatorship;Republic of Kamchatka;;;;;;;;;;;;;x;
KAM_presidential_dictatorship;Republic of Kamchatka;;;;;;;;;;;;x;
KAM_fascist_dictatorship;Republic of Kamchatka;;;;;;;;;;;;x;
KAM_proletarian_dictatorship;Socialist Republic of Kamchatka;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
KMK_absolute_monarchy;Kingdom of Kalmykia;;;;;;;;;;;;x;
KMK_prussian_constitutionalism;Kingdom of Kalmykia;;;;;;;;;;;;x;
KMK_hms_government;Kingdom of Kalmykia;;;;;;;;;;;;x;
KMK_democracy;Republic of Kalmykia;;;;;;;;;;;;x;
KMK_bourgeois_dictatorship;Republic of Kalmykia;;;;;;;;;;;;;x;
KMK_presidential_dictatorship;Republic of Kalmykia;;;;;;;;;;;;x;
KMK_fascist_dictatorship;National Republic of Kalmykia;;;;;;;;;;;;x;
KMK_proletarian_dictatorship;Socialist Republic of Kalmykia;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
KRL_absolute_monarchy;Duchy of Karelia;;;;;;;;;;;;x;
KRL_prussian_constitutionalism;Duchy of Karelia;;;;;;;;;;;;x;
KRL_hms_government;Duchy of Karelia;;;;;;;;;;;;x;
KRL_democracy;Republic of Karelia;;;;;;;;;;;;x;
KRL_bourgeois_dictatorship;Republic of Karelia;;;;;;;;;;;;;x;
KRL_presidential_dictatorship;Republic of Karelia;;;;;;;;;;;;x;
KRL_fascist_dictatorship;National Republic of Karelia;;;;;;;;;;;;x;
KRL_proletarian_dictatorship;Socialist Republic of Karelia;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SIB_absolute_monarchy;Empire of Siberia;;;;;;;;;;;;x;
SIB_prussian_constitutionalism;Kingdom of Siberia;;;;;;;;;;;;x;
SIB_hms_government;Kingdom of Siberia;;;;;;;;;;;;x;
SIB_democracy;Republic of Siberia;;;;;;;;;;;;x;
SIB_bourgeois_dictatorship;Republic of Siberia;;;;;;;;;;;;;x;
SIB_presidential_dictatorship;Republic of Siberia;;;;;;;;;;;;x;
SIB_fascist_dictatorship;National Republic of Siberia;;;;;;;;;;;;x;
SIB_proletarian_dictatorship;Socialist Republic of Siberia;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
TAR_absolute_monarchy;Emirate of Tatarstan;;;;;;;;;;;;x;
TAR_prussian_constitutionalism;Kingdom of Tatarstan;;;;;;;;;;;;x;
TAR_hms_government;Kingdom of Tatarstan;;;;;;;;;;;;x;
TAR_democracy;Republic of Tatarstan;;;;;;;;;;;;x;
TAR_bourgeois_dictatorship;Republic of Tatarstan;;;;;;;;;;;;;x;
TAR_presidential_dictatorship;Republic of Tatarstan;;;;;;;;;;;;x;
TAR_fascist_dictatorship;Noble Tatarstan Union;;;;;;;;;;;;x;
TAR_proletarian_dictatorship;Socialist Republic of Tatarstan;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
TNT_absolute_monarchy;Kingdom of Tannu Tuva;;;;;;;;;;;;x;
TNT_prussian_constitutionalism;Kingdom of Tannu Tuva;;;;;;;;;;;;x;
TNT_hms_government;Kingdom of Tannu Tuva;;;;;;;;;;;;x;
TNT_democracy;Republic of Tannu Tuva;;;;;;;;;;;;x;
TNT_bourgeois_dictatorship;Republic of Tannu Tuva;;;;;;;;;;;;;x;
TNT_presidential_dictatorship;Republic of Tannu Tuva;;;;;;;;;;;;x;
TNT_fascist_dictatorship;Free Republic of Tannu Tuva;;;;;;;;;;;;x;
TNT_proletarian_dictatorship;People's Republic of Tannu Tuva;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
URA_absolute_monarchy;Empire of the Urals;;;;;;;;;;;;x;
URA_prussian_constitutionalism;Empire of the Urals;;;;;;;;;;;;x;
URA_hms_government;Empire of the Urals;;;;;;;;;;;;x;
URA_democracy;Republic of the Urals;;;;;;;;;;;;x;
URA_bourgeois_dictatorship;Republic of the Urals;;;;;;;;;;;;;x;
URA_presidential_dictatorship;Republic of the Urals;;;;;;;;;;;;x;
URA_fascist_dictatorship;National Republic of the Urals;;;;;;;;;;;;x;
URA_proletarian_dictatorship;Socialist Republic of the Urals;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
YAK_absolute_monarchy;Kingdom of Yakutia;;;;;;;;;;;;x;
YAK_prussian_constitutionalism;Kingdom of Yakutia;;;;;;;;;;;;x;
YAK_hms_government;Kingdom of Yakutia;;;;;;;;;;;;x;
YAK_democracy;Republic of Sakha;;;;;;;;;;;;x;
YAK_bourgeois_dictatorship;Republic of Sakha;;;;;;;;;;;;;x;
YAK_presidential_dictatorship;Republic of Sakha;;;;;;;;;;;;x;
YAK_fascist_dictatorship;National Republic of Sakha;;;;;;;;;;;;x;
YAK_proletarian_dictatorship;Socialist Republic of Sakha;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
WHA_absolute_monarchy;Kingdom of Wales;;;;;;;;;;;;x;
WHA_prussian_constitutionalism;Kingdom of Wales;;;;;;;;;;;;x;
WHA_hms_government;Kingdom of Wales;;;;;;;;;;;;x;
WHA_democracy;Republic of Wales;;;;;;;;;;;;x;
WHA_bourgeois_dictatorship;Republic of Wales;;;;;;;;;;;;;x;
WHA_presidential_dictatorship;Republic of Wales;;;;;;;;;;;;x;
WHA_fascist_dictatorship;National Republic of Wales;;;;;;;;;;;;x;
WHA_proletarian_dictatorship;Socialist Republic of Wales;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SYL_absolute_monarchy;Grand Duchy of Transylvania;;;;;;;;;;;;x;
SYL_prussian_constitutionalism;Grand Duchy of Transylvania;;;;;;;;;;;;x;
SYL_hms_government;Grand Duchy of Transylvania;;;;;;;;;;;;x;
SYL_democracy;Republic of Transylvania;;;;;;;;;;;;x;
SYL_bourgeois_dictatorship;Republic of Transylvania;;;;;;;;;;;;;x;
SYL_presidential_dictatorship;Republic of Transylvania;;;;;;;;;;;;x;
SYL_fascist_dictatorship;Iron Republic of Transylvania;;;;;;;;;;;;x;
SYL_proletarian_dictatorship;Democratic Republic of Transylvania;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SWH_absolute_monarchy;Duchy of Schleswig-Holstein;;;;;;;;;;;;x;
SWH_prussian_constitutionalism;Duchy of Schleswig-Holstein;;;;;;;;;;;;x;
SWH_hms_government;Duchy of Schleswig-Holstein;;;;;;;;;;;;x;
SWH_democracy;Republic of Schleswig-Holstein;;;;;;;;;;;;x;
SWH_bourgeois_dictatorship;Republic of Schleswig-Holstein;;;;;;;;;;;;;x;
SWH_presidential_dictatorship;Republic of Schleswig-Holstein;;;;;;;;;;;;x;
SWH_fascist_dictatorship;National Republic of Schleswig-Holstein;;;;;;;;;;;;x;
SWH_proletarian_dictatorship;People's Republic of Schleswig-Holstein;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
SWH_absolute_monarchy;Duchy of Schleswig-Holstein;;;;;;;;;;;;x;
SWH_prussian_constitutionalism;Duchy of Schleswig-Holstein;;;;;;;;;;;;x;
SWH_hms_government;Duchy of Schleswig-Holstein;;;;;;;;;;;;x;
SWH_democracy;Republic of Schleswig-Holstein;;;;;;;;;;;;x;
SWH_bourgeois_dictatorship;Republic of Schleswig-Holstein;;;;;;;;;;;;;x;
SWH_presidential_dictatorship;Republic of Schleswig-Holstein;;;;;;;;;;;;x;
SWH_fascist_dictatorship;National Republic of Schleswig-Holstein;;;;;;;;;;;;x;
SWH_proletarian_dictatorship;Worker's Republic of Schleswig-Holstein;;;;;;;;;;;;x;
;;;;;;;;;;;;;;x
OCC_absolute_monarchy;Occitanian Empire;;;;;;;;;;;;x;
OCC_prussian_constitutionalism;Occitanian Empire;;;;;;;;;;;;x;
OCC_hms_government;Kingdom of Occitania;;;;;;;;;;;;x;
OCC_democracy;Republic of Occitania;;;;;;;;;;;;x;
OCC_bourgeois_dictatorship;Republic of Occitania;;;;;;;;;;;;;x;
